Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Fee,Swap,Profit,Balance
2025.03.18 03:49:55,20403969797,Crash 500 Index,sell,in,1,4221.217,20369923349,0,0,0,0,153.85
2025.03.18 03:49:56,20403969799,Crash 500 Index,sell,in,1,4221.219,20369923350,0,0,0,0,153.85
2025.03.18 04:23:38,20403979814,Crash 500 Index,buy,out,1,4222.986,20369932985,0,0,0,-1.77,152.08
2025.03.18 04:23:47,20403979854,Crash 500 Index,buy,out,1,4223.103,20369933017,0,0,0,-1.88,150.2
2025.03.18 04:23:54,20403979889,Crash 500 Index,buy,out,1,4223.166,20369933051,0,0,0,-1.95,148.25
2025.03.18 04:35:56,20403984035,Crash 500 Index,sell,in,1,4205.995,20369937136,0,0,0,0,148.25
2025.03.18 04:35:57,20403984038,Crash 500 Index,sell,in,1,4205.997,20369937139,0,0,0,0,148.25
2025.03.18 04:36:02,20403984065,Crash 500 Index,sell,in,1,4206.058,20369937163,0,0,0,0,148.25
2025.03.18 05:01:40,20403991855,Crash 500 Index,sell,in,1,4214.177,20369944838,0,0,0,0,148.25
2025.03.18 05:01:40,20403991856,Crash 500 Index,sell,in,1,4214.177,20369944839,0,0,0,0,148.25
2025.03.18 05:13:19,20403996001,Crash 500 Index,sell,in,1,4220.19,20369938148,0,0,0,0,148.25
2025.03.18 05:13:23,20403996055,Crash 500 Index,sell,in,1,4220.219,20369938044,0,0,0,0,148.25
2025.03.18 05:27:08,20404001173,Crash 500 Index,buy,out,1,4227.503,20369953976,0,0,0,-21.51,126.74
2025.03.18 05:27:08,20404001174,Crash 500 Index,buy,out,1,4227.503,20369953977,0,0,0,-21.51,105.23
2025.03.18 05:27:08,20404001175,Crash 500 Index,buy,out,1,4227.503,20369953978,0,0,0,-21.45,83.78
2025.03.18 05:27:08,20404001176,Crash 500 Index,buy,out,1,4227.503,20369953979,0,0,0,-7.28,76.5
2025.03.18 05:27:08,20404001177,Crash 500 Index,buy,out,1,4227.503,20369953980,0,0,0,-7.31,69.19
2025.03.18 05:27:08,20404001178,Crash 500 Index,buy,out,1,4227.503,20369953981,0,0,0,-13.33,55.86
2025.03.18 05:27:08,20404001179,Crash 500 Index,buy,out,1,4227.503,20369953982,0,0,0,-13.33,42.53
2025.03.18 05:27:28,20404001278,Crash 500 Index,sell,in,1,4227.354,20369954065,0,0,0,0,42.53
2025.03.18 05:27:29,20404001284,Crash 500 Index,sell,in,1,4227.374,20369954085,0,0,0,0,42.53
2025.03.18 06:16:32,20404020695,Crash 500 Index,buy,out,1,4192.865,20369973164,0,0,0,37.94,80.47
2025.03.18 06:16:32,20404020696,Crash 500 Index,buy,out,1,4192.865,20369973165,0,0,0,38.19,118.66
2025.03.18 06:16:32,20404020697,Crash 500 Index,buy,out,1,4192.865,20369973166,0,0,0,34.49,153.15
2025.03.18 06:16:32,20404020698,Crash 500 Index,buy,out,1,4192.865,20369973167,0,0,0,34.51,187.66
2025.03.18 07:05:18,20404042400,Crash 500 Index,sell,in,1,4209.218,20369994655,0,0,0,0,187.66
2025.03.18 07:05:19,20404042402,Crash 500 Index,sell,in,1,4209.228,20369994663,0,0,0,0,187.66
2025.03.18 07:05:20,20404042415,Crash 500 Index,sell,in,1,4209.234,20369994672,0,0,0,0,187.66
2025.03.18 07:05:22,20404042437,Crash 500 Index,sell,in,1,4209.258,20369994683,0,0,0,0,187.66
2025.03.18 07:05:22,20404042438,Crash 500 Index,sell,in,1,4209.258,20369994685,0,0,0,0,187.66
2025.03.18 07:19:23,20404049937,Crash 500 Index,buy,out,1,4216.779,20370002138,0,0,0,-7.56,180.1
2025.03.18 07:19:24,20404049948,Crash 500 Index,buy,out,1,4216.783,20370002152,0,0,0,-7.56,172.54
2025.03.18 07:19:25,20404049958,Crash 500 Index,buy,out,1,4216.791,20370002162,0,0,0,-7.56,164.98
2025.03.18 07:19:26,20404049964,Crash 500 Index,buy,out,1,4216.8,20370002170,0,0,0,-7.54,157.44
2025.03.18 07:19:27,20404049980,Crash 500 Index,buy,out,1,4216.801,20370002180,0,0,0,-7.54,149.9
2025.03.18 07:20:50,20404050602,Crash 500 Index,sell,in,1,4215.703,20370002801,0,0,0,0,149.9
2025.03.18 07:20:52,20404050611,Crash 500 Index,sell,in,1,4215.724,20370002814,0,0,0,0,149.9
2025.03.18 07:20:52,20404050612,Crash 500 Index,sell,in,1,4215.724,20370002818,0,0,0,0,149.9
2025.03.18 07:20:54,20404050621,Crash 500 Index,sell,in,1,4215.736,20370002821,0,0,0,0,149.9
2025.03.18 07:20:54,20404050623,Crash 500 Index,sell,in,1,4215.736,20370002823,0,0,0,0,149.9
2025.03.18 07:29:37,20404055218,Crash 500 Index,sell,in,1,4209.352,20370007436,0,0,0,0,149.9
2025.03.18 07:29:38,20404055220,Crash 500 Index,sell,in,1,4209.355,20370007439,0,0,0,0,149.9
2025.03.18 07:29:38,20404055221,Crash 500 Index,sell,in,1,4209.355,20370007440,0,0,0,0,149.9
2025.03.18 07:29:43,20404055266,Crash 500 Index,sell,in,1,4209.413,20370007492,0,0,0,0,149.9
2025.03.18 07:30:04,20404055444,Crash 500 Index,sell,in,1,4209.599,20370007683,0,0,0,0,149.9
2025.03.18 09:16:58,20404126337,Crash 500 Index,buy,out,1,4222.363,20370068621,0,0,0,-13.01,136.89
2025.03.18 09:17:51,20404126850,Crash 500 Index,buy,out,1,4222.958,20370069047,0,0,0,-13.6,123.29
2025.03.18 09:18:11,20404127054,Crash 500 Index,buy,out,1,4223.117,20370069187,0,0,0,-7.41,115.88
2025.03.18 09:18:12,20404127067,Crash 500 Index,buy,out,1,4223.13,20370069192,0,0,0,-7.41,108.47
2025.03.18 09:18:13,20404127070,Crash 500 Index,buy,out,1,4223.154,20370069201,0,0,0,-7.43,101.04
2025.03.18 09:18:14,20404127082,Crash 500 Index,buy,out,1,4223.16,20370069212,0,0,0,-7.42,93.62
2025.03.18 09:18:15,20404127091,Crash 500 Index,buy,out,1,4223.167,20370069219,0,0,0,-7.43,86.19
2025.03.18 09:18:16,20404127099,Crash 500 Index,buy,out,1,4223.171,20370069226,0,0,0,-13.82,72.37
2025.03.18 09:18:17,20404127105,Crash 500 Index,buy,out,1,4223.184,20370069231,0,0,0,-13.77,58.6
2025.03.18 09:18:18,20404127119,Crash 500 Index,buy,out,1,4223.199,20370069234,0,0,0,-13.6,45
2025.03.18 09:19:03,20404127621,Crash 500 Index,sell,in,1,4223.214,20370069704,0,0,0,0,45
2025.03.18 09:19:04,20404127644,Crash 500 Index,sell,in,1,4223.215,20370069709,0,0,0,0,45
2025.03.18 09:34:41,20404137229,Crash 500 Index,buy,out,1,4208.704,20370078520,0,0,0,14.51,59.51
2025.03.18 09:34:42,20404137265,Crash 500 Index,buy,out,1,4208.709,20370078550,0,0,0,14.51,74.02
2025.03.18 09:39:09,20404139770,Crash 500 Index,sell,in,1,4205.899,20370080663,0,0,0,0,74.02
2025.03.18 09:39:14,20404139883,Crash 500 Index,sell,in,1,4205.931,20370080776,0,0,0,0,74.02
2025.03.18 09:39:31,20404140028,Crash 500 Index,sell,in,1,4206.002,20370080907,0,0,0,0,74.02
2025.03.18 09:39:32,20404140038,Crash 500 Index,sell,in,1,4206.007,20370080911,0,0,0,0,74.02
2025.03.18 09:39:56,20404140202,Crash 500 Index,sell,in,1,4206.274,20370081035,0,0,0,0,74.02
2025.03.18 09:42:09,20404141513,Crash 500 Index,buy,out,1,4207.79,20370082219,0,0,0,-1.89,72.13
2025.03.18 09:42:10,20404141523,Crash 500 Index,buy,out,1,4207.794,20370082229,0,0,0,-1.86,70.27
2025.03.18 09:42:11,20404141531,Crash 500 Index,buy,out,1,4207.811,20370082234,0,0,0,-1.81,68.46
2025.03.18 09:42:12,20404141541,Crash 500 Index,buy,out,1,4207.82,20370082238,0,0,0,-1.81,66.65
2025.03.18 09:42:13,20404141556,Crash 500 Index,buy,out,1,4207.831,20370082250,0,0,0,-1.56,65.09
2025.03.18 09:42:25,20404141699,Crash 500 Index,sell,in,1,4201.271,20370082385,0,0,0,0,65.09
2025.03.18 09:42:29,20404141729,Crash 500 Index,sell,in,1,4201.287,20370082406,0,0,0,0,65.09
2025.03.18 09:43:53,20404142393,Crash 500 Index,buy,out,1,4202.297,20370083057,0,0,0,-1.03,64.06
2025.03.18 09:43:54,20404142400,Crash 500 Index,buy,out,1,4202.302,20370083061,0,0,0,-1.02,63.04
2025.03.18 09:58:28,20404149794,Crash 500 Index,sell,in,1,4200.6,20370090272,0,0,0,0,63.04
2025.03.18 09:58:30,20404149803,Crash 500 Index,sell,in,1,4200.611,20370090286,0,0,0,0,63.04
2025.03.18 10:01:58,20404152717,Crash 500 Index,sell,in,1,4192.78,20370092789,0,0,0,0,63.04
2025.03.18 10:01:59,20404152812,Crash 500 Index,sell,in,1,4192.782,20370092881,0,0,0,0,63.04
2025.03.18 10:02:00,20404152857,Crash 500 Index,sell,in,1,4192.785,20370092925,0,0,0,0,63.04
2025.03.18 10:02:00,20404152858,Crash 500 Index,sell,in,1,4192.785,20370092927,0,0,0,0,63.04
2025.03.18 10:20:42,20404163894,Crash 500 Index,buy,out,1,4200.779,20370103078,0,0,0,-8,55.04
2025.03.18 10:21:08,20404164155,Crash 500 Index,buy,out,1,4201.05,20370103291,0,0,0,-0.45,54.59
2025.03.18 10:21:08,20404164156,Crash 500 Index,buy,out,1,4201.05,20370103292,0,0,0,-0.44,54.15
2025.03.18 10:21:08,20404164157,Crash 500 Index,buy,out,1,4201.05,20370103293,0,0,0,-8.27,45.88
2025.03.18 10:21:08,20404164158,Crash 500 Index,buy,out,1,4201.05,20370103294,0,0,0,-8.27,37.61
2025.03.18 10:21:08,20404164159,Crash 500 Index,buy,out,1,4201.05,20370103295,0,0,0,-8.27,29.34
2025.03.18 10:50:30,20404180017,Crash 500 Index,sell,in,1,4206.978,20370118552,0,0,0,0,29.34
2025.03.18 10:56:23,20404182882,,balance,,,,,0,0,0,19.71,49.05
2025.03.18 10:56:55,20404183248,Crash 500 Index,sell,in,1,4210.204,20370103644,0,0,0,0,49.05
2025.03.18 10:57:09,20404183460,Crash 500 Index,sell,in,1,4210.317,20370103529,0,0,0,0,49.05
2025.03.18 10:57:47,20404183823,Crash 500 Index,buy,out,1,4210.952,20370122386,0,0,0,-0.64,48.41
2025.03.18 11:05:56,20404188998,Crash 500 Index,sell,in,1,4214.808,20370088959,0,0,0,0,48.41
2025.03.18 11:14:32,20404193612,Crash 500 Index,buy,out,1,4219.269,20370132168,0,0,0,-4.46,43.95
2025.03.18 11:14:32,20404193613,Crash 500 Index,buy,out,1,4219.269,20370132169,0,0,0,-9.07,34.88
2025.03.18 11:14:32,20404193614,Crash 500 Index,buy,out,1,4219.269,20370132170,0,0,0,-12.29,22.59
2025.03.18 11:14:39,20404193658,Crash 500 Index,sell,in,1,4219.016,20370132211,0,0,0,0,22.59
2025.03.18 11:38:16,20404205948,Crash 500 Index,buy,out,1,4230.825,20370144388,0,0,0,-11.81,10.78
2025.03.18 11:55:00,20404215782,Crash 500 Index,sell,in,1,4233.359,20370154032,0,0,0,0,10.78
2025.03.18 13:41:28,20404283398,Crash 500 Index,buy,out,1,4207.705,20370221369,0,0,0,25.65,36.43
2025.03.18 14:12:25,20404303308,Crash 1000 Index,sell,in,1,4679.3709,20370241093,0,0,0,0,36.43
2025.03.18 14:12:30,20404303337,Crash 1000 Index,sell,in,1,4679.3919,20370241116,0,0,0,0,36.43
2025.03.18 14:59:18,20404329874,Crash 1000 Index,sell,in,1,4674.6289,20370267499,0,0,0,0,36.43
2025.03.18 14:59:18,20404329875,Crash 1000 Index,sell,in,1,4674.6289,20370267501,0,0,0,0,36.43
2025.03.18 15:26:12,20404344057,Crash 1000 Index,buy,out,1,4673.3041,20370281600,0,0,0,6.07,42.5
2025.03.18 15:26:13,20404344066,Crash 1000 Index,buy,out,1,4673.3141,20370281612,0,0,0,6.08,48.58
2025.03.18 15:26:15,20404344087,Crash 1000 Index,buy,out,1,4673.3201,20370281625,0,0,0,1.31,49.89
2025.03.18 15:26:16,20404344098,Crash 1000 Index,buy,out,1,4673.3211,20370281645,0,0,0,1.31,51.2
2025.03.18 15:57:00,20404362080,Crash 500 Index,sell,in,1,4214.212,20370299408,0,0,0,0,51.2
2025.03.18 15:58:34,20404362973,Crash 500 Index,sell,in,1,4215.085,20370300288,0,0,0,0,51.2
2025.03.18 15:59:22,20404363517,Crash 500 Index,sell,in,1,4210.369,20370300823,0,0,0,0,51.2
2025.03.18 15:59:23,20404363526,Crash 500 Index,sell,in,1,4210.378,20370300826,0,0,0,0,51.2
2025.03.18 16:12:16,20404370946,Crash 500 Index,buy,out,1,4217.242,20370308215,0,0,0,-3.03,48.17
2025.03.18 16:12:16,20404370947,Crash 500 Index,buy,out,1,4217.242,20370308216,0,0,0,-2.16,46.01
2025.03.18 16:12:16,20404370948,Crash 500 Index,buy,out,1,4217.242,20370308217,0,0,0,-6.87,39.14
2025.03.18 16:12:16,20404370949,Crash 500 Index,buy,out,1,4217.242,20370308218,0,0,0,-6.86,32.28
2025.03.18 16:33:00,20404381474,Crash 500 Index,sell,in,1,4222.495,20370318607,0,0,0,0,32.28
2025.03.18 16:50:55,20404390245,Crash 500 Index,sell,in,1,4218.438,20370322662,0,0,0,0,32.28
2025.03.18 16:50:55,20404390246,Crash 500 Index,sell,in,1,4218.438,20370322727,0,0,0,0,32.28
2025.03.18 17:36:18,20404415171,Crash 500 Index,buy,out,1,4218.676,20370351988,0,0,0,-0.24,32.04
2025.03.18 17:36:20,20404415180,Crash 500 Index,buy,out,1,4218.693,20370352003,0,0,0,-0.26,31.78
2025.03.18 17:43:30,20404418883,Crash 500 Index,sell,in,1,4222.172,20370355672,0,0,0,0,31.78
2025.03.18 18:23:25,20404439492,Crash 500 Index,buy,out,1,4228.308,20370376108,0,0,0,-5.81,25.97
2025.03.18 18:23:37,20404439603,Crash 500 Index,buy,out,1,4228.396,20370376216,0,0,0,-6.22,19.75
2025.03.18 18:50:32,20404454733,Boom 1000 Index,buy,in,0.2,21481.4355,20370391263,0,0,0,0,19.75
2025.03.18 18:51:13,20404455409,Boom 1000 Index,buy,in,0.2,21480.3965,20370391927,0,0,0,0,19.75
2025.03.18 19:15:45,20404468548,Boom 1000 Index,sell,out,0.2,21447.6995,20370405006,0,0,0,-6.75,13
2025.03.18 19:18:01,20404469616,Boom 1000 Index,sell,out,0.2,21444.3775,20370406080,0,0,0,-7.2,5.8
2025.03.19 06:50:36,20404707222,Step Index,sell,in,0.2,8552.7,20370626819,0,0,0,0,5.8
2025.03.19 06:50:40,20404707249,Step Index,sell,in,0.2,8552.9,20370626852,0,0,0,0,5.8
2025.03.19 06:57:48,20404710195,Step Index,sell,in,0.1,8552.3,20370629518,0,0,0,0,5.8
2025.03.19 07:34:35,20404727778,Step Index,buy,out,0.2,8542.7,20370645671,0,0,0,20,25.8
2025.03.19 07:34:35,20404727779,Step Index,buy,out,0.2,8542.7,20370645672,0,0,0,20.4,46.2
2025.03.19 07:34:35,20404727780,Step Index,buy,out,0.1,8542.7,20370645673,0,0,0,9.6,55.8
2025.03.19 07:50:00,20404734675,Crash 1000 Index,sell,in,1,4711.9059,20370652439,0,0,0,0,55.8
2025.03.19 07:50:29,20404734974,Crash 1000 Index,buy,out,1,4712.2711,20370652740,0,0,0,-0.37,55.43
2025.03.19 07:52:44,20404735948,Step Index,sell,in,1,8540.7,20370653709,0,0,0,0,55.43
2025.03.19 07:54:09,20404736481,Step Index,buy,out,1,8542.3,20370654228,0,0,0,-16,39.43
2025.03.19 07:54:17,20404736526,Step Index,sell,in,1,8541.8,20370654282,0,0,0,0,39.43
2025.03.19 07:55:40,20404737002,Step Index,buy,out,1,8541.8,20370654763,0,0,0,0,39.43
2025.03.19 07:55:44,20404737029,Step Index,sell,in,1,8541.3,20370654792,0,0,0,0,39.43
2025.03.19 07:57:02,20404737710,Step Index,buy,out,1,8542,20370655383,0,0,0,-7,32.43
2025.03.19 07:57:31,20404737892,Step Index,sell,in,1,8542,20370655556,0,0,0,0,32.43
2025.03.19 07:57:43,20404737949,Step Index,buy,out,1,8542.5,20370655625,0,0,0,-5,27.43
2025.03.19 07:58:09,20404738102,Step Index,sell,in,1,8542.2,20370655776,0,0,0,0,27.43
2025.03.19 07:59:23,20404738590,Step Index,buy,out,1,8542.3,20370656264,0,0,0,-1,26.43
2025.03.19 08:00:40,20404739189,Step Index,buy,in,0.2,8543.4,20370656855,0,0,0,0,26.43
2025.03.19 08:00:43,20404739206,Step Index,buy,in,0.2,8543.3,20370656868,0,0,0,0,26.43
2025.03.19 08:02:03,20404739784,Step Index,buy,in,0.2,8543.5,20370657465,0,0,0,0,26.43
2025.03.19 08:09:40,20404743291,Step Index,sell,out,0.2,8543.7,20370660951,0,0,0,0.6,27.03
2025.03.19 08:09:40,20404743292,Step Index,sell,out,0.2,8543.7,20370660952,0,0,0,0.8,27.83
2025.03.19 08:09:40,20404743293,Step Index,sell,out,0.2,8543.7,20370660953,0,0,0,0.4,28.23
2025.03.19 08:11:43,20404744500,Step Index,sell,in,0.2,8544,20370662159,0,0,0,0,28.23
2025.03.19 08:11:59,20404744645,Step Index,sell,in,0.2,8544.6,20370662307,0,0,0,0,28.23
2025.03.19 08:12:40,20404744921,Step Index,buy,out,0.2,8545,20370662594,0,0,0,-2,26.23
2025.03.19 08:12:40,20404744922,Step Index,buy,out,0.2,8545,20370662595,0,0,0,-0.8,25.43
2025.03.19 08:13:04,20404745061,Step Index,buy,in,0.2,8545.2,20370662738,0,0,0,0,25.43
2025.03.19 08:13:06,20404745078,Step Index,buy,in,0.2,8545.2,20370662752,0,0,0,0,25.43
2025.03.19 08:13:26,20404745212,Step Index,sell,out,0.2,8544.7,20370662885,0,0,0,-1,24.43
2025.03.19 08:13:26,20404745213,Step Index,sell,out,0.2,8544.7,20370662886,0,0,0,-1,23.43
2025.03.19 08:23:18,20404749758,Crash 1000 Index,sell,in,1,4715.9939,20370648777,0,0,0,0,23.43
2025.03.19 08:23:34,20404749894,Crash 1000 Index,sell,in,1,4716.0609,20370648264,0,0,0,0,23.43
2025.03.19 08:23:34,20404749895,Crash 1000 Index,sell,in,1,4716.0609,20370650197,0,0,0,0,23.43
2025.03.19 08:36:50,20404755981,Crash 1000 Index,buy,out,1,4720.1511,20370673604,0,0,0,-4.16,19.27
2025.03.19 09:14:23,20404775407,,balance,,,,,0,0,0,97.7,116.97
2025.03.19 10:59:36,20404828307,Boom 1000 Index,buy,in,1,21315.7155,20370744692,0,0,0,0,116.97
2025.03.19 11:12:27,20404834840,Boom 1000 Index,buy,in,1,21327.7975,20370750498,0,0,0,0,116.97
2025.03.19 11:28:53,20404844579,Boom 1000 Index,sell,out,1,21304.2485,20370758872,0,0,0,-11.47,105.5
2025.03.19 11:29:59,20404845279,Boom 1000 Index,sell,out,1,21302.8985,20370759479,0,0,0,-24.9,80.6
2025.03.19 11:30:06,20404845355,Crash 1000 Index,sell,in,1,4712.0439,20370753273,0,0,0,0,80.6
2025.03.19 11:30:13,20404845410,Crash 1000 Index,sell,in,1,4712.0759,20370692839,0,0,0,0,80.6
2025.03.19 11:30:13,20404845411,Crash 1000 Index,sell,in,1,4712.0759,20370692897,0,0,0,0,80.6
2025.03.19 11:30:20,20404845480,Crash 1000 Index,sell,in,1,4712.1199,20370753049,0,0,0,0,80.6
2025.03.19 12:08:25,20404865595,Crash 1000 Index,buy,out,1,4723.0261,20370779236,0,0,0,-10.98,69.62
2025.03.19 12:09:08,20404865986,Crash 1000 Index,buy,out,1,4723.2191,20370779622,0,0,0,-7.16,62.46
2025.03.19 12:09:09,20404865991,Crash 1000 Index,buy,out,1,4723.2361,20370779630,0,0,0,-7.18,55.28
2025.03.19 12:09:10,20404866000,Crash 1000 Index,buy,out,1,4723.2441,20370779641,0,0,0,-11.17,44.11
2025.03.19 12:09:11,20404866010,Crash 1000 Index,buy,out,1,4723.2521,20370779649,0,0,0,-11.18,32.93
2025.03.19 12:09:13,20404866025,Crash 1000 Index,buy,out,1,4723.2631,20370779659,0,0,0,-11.14,21.79
2025.03.19 12:09:53,20404866498,Boom 1000 Index,buy,in,0.2,21293.1295,20370780148,0,0,0,0,21.79
2025.03.19 12:10:00,20404866596,Boom 1000 Index,buy,in,0.2,21293.0125,20370780245,0,0,0,0,21.79
2025.03.19 12:27:31,20404876621,Crash 1000 Index,sell,in,1,4716.2449,20370790230,0,0,0,0,21.79
2025.03.19 12:47:17,20404887899,,balance,,,,,0,0,0,42.22,64.01
2025.03.19 12:48:08,20404888426,Crash 1000 Index,buy,out,1,4722.5851,20370801847,0,0,0,-6.34,57.67
2025.03.19 12:48:20,20404888551,Crash 1000 Index,sell,in,1,4722.3719,20370801952,0,0,0,0,57.67
2025.03.19 12:48:20,20404888552,Crash 1000 Index,sell,in,1,4722.3719,20370801958,0,0,0,0,57.67
2025.03.19 12:56:51,20404893753,Crash 1000 Index,buy,out,1,4724.9541,20370806806,0,0,0,-2.58,55.09
2025.03.19 12:56:52,20404893756,Crash 1000 Index,buy,out,1,4724.9581,20370806811,0,0,0,-2.59,52.5
2025.03.19 13:13:27,20404902335,Boom 1000 Index,buy,in,1,21319.5465,20370814882,0,0,0,0,52.5
2025.03.19 13:32:35,20404912332,Boom 1000 Index,sell,out,0.2,21293.0455,20370824715,0,0,0,0.01,52.51
2025.03.19 13:32:37,20404912355,Boom 1000 Index,sell,out,0.2,21292.9995,20370824732,0,0,0,-0.03,52.48
2025.03.19 13:36:56,20404914650,Boom 1000 Index,sell,out,1,21287.3175,20370826993,0,0,0,-32.23,20.25
2025.03.19 13:37:04,20404914708,Crash 1000 Index,sell,in,1,4729.3389,20370827048,0,0,0,0,20.25
2025.03.19 13:37:06,20404914723,Crash 1000 Index,sell,in,1,4729.3509,20370827064,0,0,0,0,20.25
2025.03.19 15:26:33,20404974969,Crash 1000 Index,buy,out,1,4735.4881,20370884905,0,0,0,-6.15,14.1
2025.03.19 15:26:33,20404974970,Crash 1000 Index,buy,out,1,4735.4881,20370884906,0,0,0,-6.14,7.96
2025.03.19 17:15:01,20405032751,Step Index,sell,in,0.1,8525.2,20370941649,0,0,0,0,7.96
2025.03.19 17:15:18,20405032892,Step Index,sell,in,0.1,8524.7,20370941791,0,0,0,0,7.96
2025.03.19 17:15:35,20405033005,Step Index,sell,in,0.1,8524.8,20370941907,0,0,0,0,7.96
2025.03.19 17:16:15,20405033371,Step Index,sell,in,0.1,8524.4,20370942284,0,0,0,0,7.96
2025.03.19 17:16:47,20405033615,Step Index,sell,in,0.1,8524.2,20370942534,0,0,0,0,7.96
2025.03.19 17:17:49,20405034284,Step Index,sell,in,0.1,8524.4,20370943196,0,0,0,0,7.96
2025.03.19 17:18:29,20405034675,Step Index,buy,out,0.1,8525.5,20370943570,0,0,0,-1.3,6.66
2025.03.19 17:18:32,20405034697,Step Index,buy,out,0.1,8525.6,20370943597,0,0,0,-1.2,5.46
2025.03.19 17:18:52,20405034847,Step Index,buy,out,0.1,8525.8,20370943733,0,0,0,-1.4,4.06
2025.03.19 17:25:59,20405038220,Step Index,buy,out,0.1,8525.9,20370947048,0,0,0,-1.2,2.86
2025.03.19 17:26:12,20405038311,Step Index,buy,out,0.1,8526.2,20370947128,0,0,0,-1.4,1.46
2025.03.19 17:26:26,20405038442,Step Index,buy,out,0.1,8526.8,20370947246,0,0,0,-1.6,-0.14
2025.03.20 15:44:58,20405668605,,balance,,,,,0,0,0,103.1,102.96
2025.03.20 15:49:04,20405670685,,balance,,,,,0,0,0,-103.65,-0.69
2025.03.20 16:20:26,20405688113,,balance,,,,,0,0,0,103.65,102.96
2025.03.20 16:20:43,20405688311,Crash 1000 Index,sell,in,1,4690.5609,20371569214,0,0,0,0,102.96
2025.03.20 16:20:45,20405688323,Crash 1000 Index,sell,in,1,4690.5739,20371569222,0,0,0,0,102.96
2025.03.20 16:20:49,20405688361,Crash 1000 Index,sell,in,1,4690.6029,20371569261,0,0,0,0,102.96
2025.03.20 16:20:50,20405688387,Crash 1000 Index,sell,in,1,4690.6079,20371569281,0,0,0,0,102.96
2025.03.20 16:20:50,20405688389,Crash 1000 Index,sell,in,1,4690.6079,20371569284,0,0,0,0,102.96
2025.03.20 16:20:51,20405688404,Crash 1000 Index,sell,in,1,4690.6079,20371569299,0,0,0,0,102.96
2025.03.20 16:20:51,20405688407,Crash 1000 Index,sell,in,1,4690.6079,20371569304,0,0,0,0,102.96
2025.03.20 16:20:51,20405688409,Crash 1000 Index,sell,in,1,4690.6079,20371569306,0,0,0,0,102.96
2025.03.20 16:21:04,20405688548,Crash 1000 Index,sell,in,1,4690.6739,20371569434,0,0,0,0,102.96
2025.03.20 16:21:05,20405688550,Crash 1000 Index,sell,in,1,4690.6789,20371569436,0,0,0,0,102.96
2025.03.20 16:36:20,20405696840,Crash 1000 Index,buy,out,1,4690.4911,20371577676,0,0,0,0.07,103.03
2025.03.20 16:36:20,20405696842,Crash 1000 Index,buy,out,1,4690.4911,20371577677,0,0,0,0.08,103.11
2025.03.20 16:36:20,20405696843,Crash 1000 Index,buy,out,1,4690.4911,20371577678,0,0,0,0.11,103.22
2025.03.20 16:36:20,20405696844,Crash 1000 Index,buy,out,1,4690.4911,20371577679,0,0,0,0.12,103.34
2025.03.20 16:36:20,20405696845,Crash 1000 Index,buy,out,1,4690.4911,20371577680,0,0,0,0.12,103.46
2025.03.20 16:36:20,20405696846,Crash 1000 Index,buy,out,1,4690.4911,20371577681,0,0,0,0.12,103.58
2025.03.20 16:36:20,20405696847,Crash 1000 Index,buy,out,1,4690.4911,20371577682,0,0,0,0.12,103.7
2025.03.20 16:36:20,20405696848,Crash 1000 Index,buy,out,1,4690.4911,20371577683,0,0,0,0.12,103.82
2025.03.20 16:36:20,20405696849,Crash 1000 Index,buy,out,1,4690.4911,20371577684,0,0,0,0.18,104
2025.03.20 16:36:20,20405696850,Crash 1000 Index,buy,out,1,4690.4911,20371577685,0,0,0,0.19,104.19
2025.03.20 17:59:20,20405742380,Boom 300 Index,buy,in,1,1396.267,20371622826,0,0,0,0,104.19
2025.03.20 17:59:30,20405742487,Boom 300 Index,buy,in,1,1396.142,20371622937,0,0,0,0,104.19
2025.03.20 17:59:32,20405742498,Boom 300 Index,buy,in,1,1396.126,20371622949,0,0,0,0,104.19
2025.03.20 17:59:33,20405742510,Boom 300 Index,buy,in,1,1396.109,20371622958,0,0,0,0,104.19
2025.03.20 17:59:33,20405742511,Boom 300 Index,buy,in,1,1396.109,20371622961,0,0,0,0,104.19
2025.03.20 18:14:54,20405750895,Boom 300 Index,sell,out,1,1387.459,20371631263,0,0,0,-8.81,95.38
2025.03.20 18:14:54,20405750896,Boom 300 Index,sell,out,1,1387.459,20371631264,0,0,0,-8.68,86.7
2025.03.20 18:14:54,20405750897,Boom 300 Index,sell,out,1,1387.459,20371631265,0,0,0,-8.67,78.03
2025.03.20 18:14:54,20405750898,Boom 300 Index,sell,out,1,1387.459,20371631266,0,0,0,-8.65,69.38
2025.03.20 18:14:54,20405750899,Boom 300 Index,sell,out,1,1387.459,20371631267,0,0,0,-8.65,60.73
2025.03.20 20:28:18,20405823096,Boom 1000 Index,buy,in,0.2,21220.2585,20371702904,0,0,0,0,60.73
2025.03.20 20:28:18,20405823097,Boom 1000 Index,buy,in,0.2,21220.2585,20371702905,0,0,0,0,60.73
2025.03.20 20:28:31,20405823171,Boom 1000 Index,buy,in,0.2,21219.9615,20371702971,0,0,0,0,60.73
2025.03.20 22:07:06,20405872027,Boom 1000 Index,sell,out,0.2,21232.9285,20371742216,0,0,-2.36,2.53,60.9
2025.03.20 22:07:06,20405872028,Boom 1000 Index,sell,out,0.2,21232.9285,20371742217,0,0,-2.36,2.53,61.07
